Time,Temp,Pressure,KE,U,H(t),H(t)/N,U(t)/N,T(t)/N,time averaged values,,,Stdv T,,Stdv U/N,,STDV E/N,,Energy Drift
4.83,119.526909,1.702162,1085.231738,-253.192272,832.039466,13.0006166563,-3.95612925,16.9567459063,,,48.7906404827,,17.7456886938,,141.024979766,,10.5651891143,
4.84,119.475185,1.694486,1084.762109,-252.725662,832.036447,13.0005694844,-3.9488384688,16.9494079531,,,48.0707284982,,17.6843160957,,141.023859399,,10.5651471507,
4.85,119.418601,1.686212,1084.248367,-252.236884,832.011483,13.0001794219,-3.9412013125,16.9413807344,,,47.2893019031,,17.6201417768,,141.0145952963,,10.5648001559,
4.86,119.36169,1.677711,1083.731651,-251.745839,831.985812,12.9997783125,-3.9335287344,16.9333070469,,,46.5098185431,,17.5557872763,,141.0050691443,,10.5644433339,
4.87,119.307855,1.66922,1083.24286,-251.251073,831.991787,12.9998716719,-3.9257980156,16.9256696875,,,45.7784277278,,17.4910641942,,141.0072863552,,10.5645263853,
4.88,119.258709,1.661204,1082.796639,-250.838769,831.95787,12.9993417188,-3.9193557656,16.9186974844,,,45.1158017696,,17.4372197291,,140.9947006215,,10.5640549455,
4.89,119.213981,1.653334,1082.390539,-250.412475,831.978064,12.99965725,-3.9126949219,16.9123521719,,,44.5169416423,,17.3816355303,,141.0021940322,,10.5643356382,
4.9,119.172047,1.645824,1082.009805,-250.039041,831.970764,12.9995431875,-3.9068600156,16.9064032031,,,43.9591242738,,17.3330166242,,140.9994851898,,10.5642341696,
4.91,119.130939,1.638482,1081.636565,-249.683676,831.952889,12.9992638906,-3.9013074375,16.9005713281,,,43.4157082705,,17.2868134254,,140.9928523467,,10.5639857106,
4.92,119.089279,1.631107,1081.258319,-249.300621,831.957698,12.9993390313,-3.8953222031,16.8946612344,,,42.8684433684,,17.2370791351,,140.9946367981,,10.5640525547,
4.93,119.046743,1.623814,1080.87212,-248.914496,831.957624,12.999337875,-3.889289,16.888626875,,,42.313252289,,17.1870187583,,140.9946093392,,10.5640515261,
4.94,119.004024,1.616684,1080.484257,-248.526301,831.957956,12.9993430625,-3.8832234531,16.8825665156,,,41.7593146536,,17.1367633954,,140.9947325332,,10.5640561409,
4.95,118.962559,1.609919,1080.107779,-248.160078,831.947701,12.9991828281,-3.8775012188,16.8766840469,,,41.2251283365,,17.0894199596,,140.9909272743,,10.5639135983,
4.96,118.924066,1.603624,1079.758285,-247.809806,831.948479,12.9991949844,-3.8720282188,16.8712232031,,,40.732307597,,17.044199859,,140.9912159601,,10.5639244124,
4.97,118.890377,1.598117,1079.452413,-247.524905,831.927508,12.9988673125,-3.8675766406,16.8664439531,,,40.3034235675,,17.0074633318,,140.983434534,,10.5636329195,
4.98,118.863444,1.593347,1079.207871,-247.257507,831.950364,12.9992244375,-3.8633985469,16.8626229844,,,39.9621807747,,16.9730197825,,140.9919154122,,10.5639506135,
4.99,118.845196,1.589772,1079.042199,-247.096326,831.945873,12.9991542656,-3.8608800938,16.8600343594,,,39.7318019374,,16.9522749151,,140.9902489752,,10.5638881895,
5,118.837536,1.587587,1078.972645,-247.064264,831.908381,12.9985684531,-3.860379125,16.8589475781,,,39.6352938005,,16.9481498747,,140.9763375234,,10.5633670579,
5.01,118.84212,1.586547,1079.014271,-247.072509,831.941762,12.9990900313,-3.8605079531,16.8595979844,,,39.6930333946,,16.9492106139,,140.9887235502,,10.5638310474,
5.02,118.860144,1.5872,1079.177914,-247.252387,831.925527,12.9988363594,-3.8633185469,16.8621549063,,,39.9204693374,,16.9723606157,,140.9826994822,,10.563605384,
5.03,118.892018,1.589249,1079.467306,-247.525777,831.941529,12.9990863906,-3.8675902656,16.8666766563,,,40.3242620299,,17.0075757113,,140.9886370936,,10.5638278087,
5.04,118.936905,1.592836,1079.874859,-247.951201,831.923658,12.9988071563,-3.8742375156,16.8730446719,,,40.8963542281,,17.0624467371,,140.9820059898,,10.5635794053,
5.05,118.992587,1.597576,1080.380415,-248.470017,831.910398,12.9985999688,-3.8823440156,16.8809439844,,,41.6116303598,,17.1294830289,,140.9770859162,,10.5633950938,
5.06,119.055772,1.603101,1080.9541,-249.04603,831.90807,12.9985635938,-3.8913442188,16.8899078125,,,42.4307986413,,17.2040637172,,140.9762221293,,10.563362735,
5.07,119.122981,1.609111,1081.564314,-249.663458,831.900856,12.998450875,-3.9009915313,16.8994424063,,,43.3109001254,,17.2841866122,,140.9735454458,,10.5632624618,
5.08,119.191943,1.615283,1082.19045,-250.284311,831.906139,12.9985334219,-3.9106923594,16.9092257813,,,44.2233477594,,17.3649416583,,140.9755056483,,10.5633358945,
5.09,119.262747,1.621542,1082.833308,-250.903886,831.929422,12.9988972188,-3.9203732188,16.9192704375,,,45.170063192,,17.4457181049,,140.9841447273,,10.5636595237,
5.1,119.337794,1.628183,1083.514687,-251.582992,831.931695,12.9989327344,-3.93098425,16.9299169844,,,46.1844571669,,17.5344711616,,140.9849881305,,10.563691118,
5.11,119.420367,1.635351,1084.264394,-252.331311,831.933083,12.9989544219,-3.9426767344,16.9416311563,,,47.3135936031,,17.6325305195,,140.9855031531,,10.5637104109,
5.12,119.512376,1.643193,1085.099781,-253.178112,831.921669,12.9987760781,-3.955908,16.9546840781,,,48.5878248163,,17.7438246835,,140.9812679733,,10.5635517585,
5.13,119.612457,1.651392,1086.008456,-254.078714,831.929742,12.9989022188,-3.9699799063,16.968882125,,,49.9930695915,,17.862574064,,140.9842634641,,10.5636639717,
5.14,119.71537,1.659574,1086.94285,-255.028621,831.914229,12.9986598281,-3.9848222031,16.9834820313,,,51.4589694112,,17.9882537361,,140.9785073857,,10.563448344,
5.15,119.813273,1.666805,1087.831741,-255.911314,831.920427,12.9987566719,-3.9986142813,16.9973709531,,,52.8731669367,,18.1054354298,,140.9808071314,,10.563534495,
5.16,119.897889,1.672471,1088.60001,-256.699851,831.900159,12.9984399844,-4.0109351719,17.0093751563,,,54.1108793097,,18.2104392018,,140.9732868321,,10.5632527737,
5.17,119.962383,1.67579,1089.185571,-257.298702,831.886869,12.9982323281,-4.0202922188,17.0185245469,,,55.0638757702,,18.2903867019,,140.9683557797,,10.5630680452,
5.18,120.002473,1.676427,1089.549564,-257.690746,831.858818,12.9977940313,-4.0264179063,17.0242119375,,,55.6604589682,,18.342820002,,140.9579481659,,10.5626781417,
5.19,120.016426,1.674111,1089.67625,-257.833529,831.842721,12.9975425156,-4.0286488906,17.0261914063,,,55.8688489834,,18.3619349305,,140.9519759548,,10.5624543965,
5.2,120.004543,1.668916,1089.568361,-257.741074,831.827287,12.9973013594,-4.0272042813,17.0245056406,,,55.6913501112,,18.3495564757,,140.9462498447,,10.5622398668,
5.21,119.968687,1.661016,1089.242812,-257.424988,831.817824,12.9971535,-4.0222654375,17.0194189375,,,55.1574732218,,18.3072684281,,140.9427390703,,10.5621083329,
5.22,119.911817,1.65062,1088.726464,-256.88513,831.841334,12.9975208438,-4.0138301563,17.011351,,,54.3159823062,,18.2351555166,,140.9514613644,,10.5624351174,
5.23,119.837505,1.638219,1088.05176,-256.181519,831.870241,12.9979725156,-4.0028362344,17.00080875,,,53.2261549527,,18.1413824831,,140.9621863346,,10.5628369192,
5.24,119.749584,1.624442,1087.253485,-255.403332,831.850153,12.9976586406,-3.9906770625,16.9883357031,,,51.9510076334,,18.0379519321,,140.9547333145,,10.5625576998,
5.25,119.651974,1.609511,1086.367249,-254.526283,831.840966,12.9975150938,-3.9769731719,16.9744882656,,,50.553447226,,17.9217358392,,140.951324833,,10.5624300023,
5.26,119.54873,1.593956,1085.429852,-253.603446,831.826406,12.9972875938,-3.9625538438,16.9598414375,,,49.0959573067,,17.7998579836,,140.9459229917,,10.5622276211,
5.27,119.444382,1.578229,1084.482438,-252.659038,831.8234,12.997240625,-3.9477974688,16.9450380938,,,47.6445440895,,17.6755618022,,140.9448077619,,10.5621858383,
5.28,119.344329,1.562922,1083.574015,-251.742044,831.831971,12.9973745469,-3.9334694375,16.9308439844,,,46.2733224788,,17.5552903765,,140.9479876256,,10.5623049735,
5.29,119.254786,1.548713,1082.761019,-250.914829,831.84619,12.9975967188,-3.9205442031,16.9181409219,,,45.0631169134,,17.4471464716,,140.9532629914,,10.5625026149,
5.3,119.182095,1.53634,1082.101029,-250.257489,831.84354,12.9975553125,-3.9102732656,16.9078285781,,,44.092465087,,17.3614490007,,140.9522798121,,10.5624657804,
5.31,119.13152,1.52622,1081.641847,-249.786006,831.855841,12.9977475156,-3.9029063438,16.9006538594,,,43.4233650954,,17.3001116592,,140.9568436479,,10.562636762,
5.32,119.105923,1.518827,1081.409439,-249.570419,831.83902,12.9974846875,-3.8995377969,16.8970224844,,,43.0866702338,,17.2721011409,,140.9506028501,,10.5624029533,
5.33,119.105189,1.514059,1081.402774,-249.576523,831.826251,12.9972851719,-3.8996331719,16.8969183438,,,43.0770347563,,17.2728939016,,140.9458654864,,10.5622254666,
5.34,119.126469,1.511857,1081.595983,-249.827687,831.768296,12.996379625,-3.9035576094,16.8999372344,,,43.3568220573,,17.3055297541,,140.9243648885,,10.5614199032,
5.35,119.164881,1.511469,1081.944738,-250.196206,831.748532,12.9960708125,-3.9093157188,16.9053865313,,,43.8641520613,,17.3534702827,,140.9170330606,,10.5611451874,
5.36,119.214465,1.512382,1082.394933,-250.639183,831.75575,12.9961835938,-3.9162372344,16.9124208281,,,44.523400471,,17.4111847929,,140.9197106914,,10.5612455162,
5.37,119.268888,1.514187,1082.889062,-251.147889,831.741173,12.9959558281,-3.9241857656,16.9201415938,,,45.2526466015,,17.4775811866,,140.9143031497,,10.5610428987,
5.38,119.321999,1.516177,1083.371278,-251.633304,831.737974,12.9959058438,-3.931770375,16.9276762188,,,45.9700237023,,17.5410554478,,140.9131164499,,10.5609984332,
5.39,119.368255,1.517887,1083.791248,-252.061617,831.729631,12.9957754844,-3.9384627656,16.93423825,,,46.5994057573,,17.5971584346,,140.9100215572,,10.5608824671,
5.4,119.402958,1.518789,1084.106337,-252.367803,831.738534,12.9959145938,-3.9432469219,16.9391615156,,,47.0744014902,,17.6373194054,,140.9133241869,,10.5610062171,
5.41,119.422657,1.518641,1084.285189,-252.54224,831.742949,12.9959835781,-3.9459725,16.9419560781,,,47.345102321,,17.6602199508,,140.9149619762,,10.5610675848,
5.42,119.42562,1.517409,1084.312095,-252.601727,831.710368,12.9954745,-3.9469019844,16.9423764844,,,47.3858865893,,17.668032957,,140.902875946,,10.5606147151,
5.43,119.412432,1.514801,1084.192355,-252.458089,831.734266,12.9958479063,-3.9446576406,16.9405055469,,,47.2044949669,,17.6491705327,,140.9117409378,,10.5609468928,
5.44,119.386582,1.511437,1083.957651,-252.219599,831.738052,12.9959070625,-3.9409312344,16.9368382969,,,46.8499556127,,17.6178744709,,140.9131453847,,10.5609995174,
5.45,119.354556,1.507635,1083.666875,-251.868748,831.798127,12.9968457344,-3.9354491875,16.9322949219,,,46.4125643774,,17.5718842183,,140.9354316207,,10.5618345484,
5.46,119.325214,1.504567,1083.400464,-251.580088,831.820376,12.997193375,-3.930938875,16.92813225,,,46.0136302085,,17.5340911554,,140.9436858584,,10.5621438052,
5.47,119.308205,1.502979,1083.246038,-251.404046,831.841992,12.997531125,-3.9281882188,16.9257193438,,,45.7831640333,,17.5110626751,,140.9517054886,,10.5624442635,
5.48,119.311747,1.50375,1083.278194,-251.449644,831.82855,12.9973210938,-3.9289006875,16.9262217813,,,45.8311092306,,17.5170260078,,140.9467184212,,10.5622574223,
5.49,119.340577,1.507087,1083.539955,-251.700465,831.83949,12.9974920313,-3.9328197656,16.9303117969,,,46.2222909735,,17.5498466738,,140.950777224,,10.5624094862,
5.5,119.394737,1.513084,1084.031691,-252.183969,831.847722,12.9976206563,-3.9403745156,16.9379951719,,,46.9616592184,,17.613201277,,140.9538313819,,10.5625239094,
5.51,119.46964,1.52143,1084.711769,-252.890574,831.821195,12.9972061719,-3.9514152188,16.9486213906,,,47.9938688845,,17.7059946068,,140.9439897068,,10.5621551892,
5.52,119.557597,1.531209,1085.510363,-253.699709,831.810654,12.9970414688,-3.9640579531,16.9610994219,,,49.2202954214,,17.8125518841,,140.9400790284,,10.5620086713,
5.53,119.649895,1.541653,1086.348371,-254.547616,831.800755,12.9968867969,-3.9773065,16.9741932969,,,50.5238877743,,17.9245581776,,140.9364065794,,10.5618710771,
5.54,119.73864,1.551876,1087.154123,-255.329287,831.824836,12.9972630625,-3.9895201094,16.9867831719,,,51.7933651632,,18.0281258539,,140.9453405192,,10.5622057984,
5.55,119.817975,1.561483,1087.874437,-256.04036,831.834077,12.9974074531,-4.000630625,16.9980380781,,,52.9415692322,,18.1225987753,,140.9487689626,,10.5623342465,
5.56,119.884379,1.570106,1088.477342,-256.649163,831.828179,12.9973152969,-4.0101431719,17.0074584688,,,53.9123024466,,18.2036803164,,140.9465807791,,10.5622522655,
5.57,119.93649,1.577517,1088.950486,-257.126884,831.823602,12.9972437813,-4.0176075625,17.0148513438,,,54.6802680109,,18.2674308301,,140.944882704,,10.562188646,
5.58,119.974656,1.583693,1089.297006,-257.471949,831.825057,12.9972665156,-4.0229992031,17.0202657188,,,55.2461700816,,18.3135480915,,140.9454225105,,10.5622088703,
5.59,120.000663,1.588729,1089.533137,-257.689462,831.843675,12.9975574219,-4.0263978438,17.0239552656,,,55.633454895,,18.342648153,,140.9523298985,,10.5624676569,
5.6,120.017687,1.593077,1089.687704,-257.857704,831.83,12.99734375,-4.029026625,17.026370375,,,55.8877013804,,18.3651723193,,140.9472563762,,10.562277577,
5.61,120.029972,1.59688,1089.799241,-257.955115,831.844126,12.9975644688,-4.0305486719,17.0281131406,,,56.0715328978,,18.3782199797,,140.9524972243,,10.5624739257,
5.62,120.042396,1.600817,1089.912046,-258.092245,831.819801,12.9971843906,-4.0326913281,17.0298757188,,,56.257751382,,18.3965956309,,140.943472534,,10.5621358129,
5.63,120.059736,1.60506,1090.069481,-258.24734,831.822141,12.9972209531,-4.0351146875,17.0323356406,,,56.5181699782,,18.4173896874,,140.9443406725,,10.5621683384,
5.64,120.08553,1.610119,1090.303676,-258.50796,831.795716,12.9968080625,-4.039186875,17.0359949375,,,56.9066665022,,18.4523582516,,140.9345371695,,10.561801036,
5.65,120.1211,1.615845,1090.62663,-258.820918,831.805712,12.99696425,-4.0440768438,17.0410410938,,,57.4445870408,,18.4943930665,,140.9382455804,,10.5619399785,
5.66,120.164986,1.622263,1091.025088,-259.221711,831.803377,12.9969277656,-4.0503392344,17.047267,,,58.1117563847,,18.548295241,,140.9373793156,,10.5619075224,
5.67,120.213009,1.628927,1091.461107,-259.661187,831.79992,12.99687375,-4.0572060469,17.0540797969,,,58.8462315033,,18.6074900019,,140.9360968034,,10.5618594708,
5.68,120.259315,1.635297,1091.881535,-260.090849,831.790686,12.9967294688,-4.0639195156,17.0606489844,,,59.5588144165,,18.6654540472,,140.9326711109,,10.5617311199,
5.69,120.297682,1.640817,1092.229882,-260.464204,831.765678,12.9963387188,-4.0697531875,17.0660919063,,,60.1524761573,,18.7158951279,,140.9233936811,,10.5613835135,
5.7,120.322763,1.64481,1092.457603,-260.68863,831.768973,12.9963902031,-4.0732598438,17.0696500469,,,60.542151791,,18.7462483269,,140.9246160377,,10.5614293134,
5.71,120.330913,1.646961,1092.531607,-260.741787,831.78982,12.9967159375,-4.0740904219,17.0708063594,,,60.6690466184,,18.7534413146,,140.9323498384,,10.5617190827,
5.72,120.320407,1.647267,1092.436216,-260.651618,831.784598,12.9966343438,-4.0726815313,17.069315875,,,60.5054938175,,18.7412408292,,140.9304125658,,10.5616464979,
5.73,120.291382,1.645655,1092.172689,-260.398083,831.774606,12.9964782188,-4.0687200469,17.0651982656,,,60.0547927328,,18.7069570759,,140.9267057419,,10.561507611,
5.74,120.245456,1.642342,1091.755708,-260.012406,831.743302,12.9959890938,-4.0626938438,17.0586829375,,,59.3450946045,,18.654864878,,140.9150929255,,10.5610724914,
5.75,120.18537,1.637432,1091.21016,-259.475915,831.734245,12.9958475781,-4.0543111719,17.05015875,,,58.4229507078,,18.5825234851,,140.9117331477,,10.5609466009,
5.76,120.114632,1.631296,1090.567899,-258.825959,831.74194,12.9959678125,-4.0441556094,17.0401234219,,,57.3465840763,,18.4950705376,,140.9145876765,,10.5610535599,
5.77,120.037261,1.62465,1089.865424,-258.181457,831.683967,12.9950619844,-4.0340852656,17.02914725,,,56.1807474433,,18.4085551191,,140.8930827876,,10.5602477463,
5.78,119.957478,1.617343,1089.141042,-257.42798,831.713062,12.9955165938,-4.0223121875,17.0178287813,,,54.9911046875,,18.3076684886,,140.9038752746,,10.5606521612,
5.79,119.878971,1.610253,1088.428243,-256.73054,831.697703,12.9952766094,-4.0114146875,17.0066912969,,,53.8329152159,,18.2145319721,,140.8981779621,,10.5604386741,
5.8,119.804172,1.60355,1087.74911,-256.084088,831.665022,12.9947659688,-4.001313875,16.9960798438,,,52.740895856,,18.1284165209,,140.8860555595,,10.5599844144,
5.81,119.733712,1.597184,1087.109383,-255.451046,831.658337,12.9946615156,-3.9914225938,16.9860841094,,,51.7224581745,,18.0442851959,,140.8835759486,,10.5598914942,
5.82,119.666305,1.591262,1086.497366,-254.862824,831.634542,12.9942897188,-3.982231625,16.9765213438,,,50.757442139,,17.9662858363,,140.8747500464,,10.5595607483,
5.83,119.599385,1.585485,1085.889772,-254.262785,831.626987,12.9941716719,-3.9728560156,16.9670276875,,,49.8083872842,,17.886893593,,140.8719478478,,10.5594557352,
5.84,119.530193,1.579719,1085.261549,-253.641466,831.620083,12.9940637969,-3.9631479063,16.9572117031,,,48.8365289426,,17.8048710213,,140.8693871337,,10.5593597709,
5.85,119.456925,1.573938,1084.596326,-253.003597,831.592729,12.9936363906,-3.9531812031,16.9468175938,,,47.8178576001,,17.7208597172,,140.8592416827,,10.5589795556,
5.86,119.379767,1.568073,1083.895771,-252.31256,831.583211,12.9934876719,-3.94238375,16.9358714219,,,46.7567087585,,17.6300700577,,140.8557115936,,10.5588472572,
5.87,119.301281,1.562509,1083.183166,-251.618984,831.564182,12.9931903438,-3.931546625,16.9247369688,,,45.6895118962,,17.5391812765,,140.8486541441,,10.5585827577,
5.88,119.226012,1.557625,1082.499776,-250.943146,831.55663,12.9930723438,-3.9209866563,16.914059,,,44.6776304993,,17.4508429015,,140.8458533176,,10.5584777864,
5.89,119.159585,1.553928,1081.896658,-250.325414,831.571244,12.9933006875,-3.9113345938,16.9046352813,,,43.7940292745,,17.3702946143,,140.8512732683,,10.5586809182,
5.9,119.107712,1.551989,1081.425679,-249.823791,831.601888,12.9937795,-3.9034967344,16.8972762344,,,43.1101595828,,17.3050232788,,140.8626386657,,10.5591068639,
5.91,119.075595,1.552423,1081.134075,-249.518471,831.615604,12.9939938125,-3.8987261094,16.8927199219,,,42.6894413842,,17.2653550991,,140.8677258718,,10.5592975137,
5.92,119.067488,1.555725,1081.060473,-249.475676,831.584797,12.9935124531,-3.8980574375,16.8915698906,,,42.5835694406,,17.2597986689,,140.8562998151,,10.5588693023,
5.93,119.086277,1.561901,1081.23106,-249.656139,831.574921,12.9933581406,-3.9008771719,16.8942353125,,,42.8291417924,,17.2832357441,,140.852636988,,10.5587320278,
5.94,119.132984,1.571023,1081.655135,-250.069634,831.585501,12.9935234531,-3.9073380313,16.9008614844,,,43.4426617068,,17.3369970919,,140.8565609175,,10.5588790878,
5.95,119.206132,1.583124,1082.319276,-250.757935,831.561341,12.9931459531,-3.9180927344,16.9112386875,,,44.4122645959,,17.4266730185,,140.847600493,,10.5585432684,
5.96,119.30128,1.597539,1083.183158,-251.625783,831.557375,12.9930839844,-3.9316528594,16.9247368438,,,45.6894983774,,17.5400711028,,140.8461296162,,10.5584881418,
5.97,119.41123,1.613654,1084.181436,-252.63458,831.546856,12.992919625,-3.9474153125,16.9403349375,,,47.1879796029,,17.6723486016,,140.8422284547,,10.5583419297,
5.98,119.527066,1.630504,1085.233161,-253.680327,831.552834,12.9930130313,-3.9637551094,16.9567681406,,,48.7928338066,,17.8099956766,,140.8444454975,,10.5584250227,
5.99,119.639853,1.647287,1086.2572,-254.7027,831.5545,12.9930390625,-3.9797296875,16.97276875,,,50.3812312279,,17.9450823433,,140.845063365,,10.5584481798,
6,119.742471,1.663259,1087.188909,-255.630912,831.557997,12.9930937031,-3.994233,16.9873267031,,,51.8485214206,,18.0681694994,,140.8463602978,,10.5584967874,
6.01,119.830723,1.678128,1087.990182,-256.4705,831.519682,12.9924950313,-4.0073515625,16.9998465938,,,53.1272430807,,18.1798668761,,140.8321507351,,10.5579642163,
6.02,119.903496,1.691495,1088.650916,-257.151592,831.499324,12.9921769375,-4.017993625,17.0101705625,,,54.1934010414,,18.2707310734,,140.824601026,,10.557681244,
6.03,119.962254,1.703549,1089.184406,-257.720797,831.463609,12.9916188906,-4.0268874531,17.0185063438,,,55.0619612969,,18.3468422219,,140.8113567041,,10.5571848123,
6.04,120.00985,1.714266,1089.616548,-258.145254,831.471294,12.9917389688,-4.0335195938,17.0252585625,,,55.7705869884,,18.4037013869,,140.8142065077,,10.5572916324,
6.05,120.049257,1.723969,1089.974335,-258.479529,831.494806,12.9921063438,-4.0387426406,17.0308489844,,,56.3607205461,,18.448541924,,140.8229255654,,10.5576184446,
6.06,120.082748,1.732987,1090.27842,-258.78814,831.49028,12.992035625,-4.0435646875,17.0356003125,,,56.864701369,,18.4899882619,,140.8212471481,,10.5575555341,
6.07,120.111537,1.741371,1090.539801,-259.076483,831.463318,12.9916143438,-4.0480700469,17.0396843906,,,57.2997183159,,18.5287546385,,140.8112487941,,10.5571807675,
6.08,120.135914,1.74891,1090.761134,-259.292281,831.468853,12.9917008281,-4.0514418906,17.0431427188,,,57.6693636475,,18.5577942376,,140.8133013165,,10.5572577029,
6.09,120.155721,1.75585,1090.940962,-259.510359,831.430603,12.9911031719,-4.0548493594,17.0459525313,,,57.970586057,,18.587163753,,140.7991175241,,10.5567260353,
6.1,120.170766,1.761925,1091.077566,-259.668599,831.408967,12.9907651094,-4.0573218594,17.0480869688,,,58.199912907,,18.6084891622,,140.79109482,,10.556425299,
6.11,120.181207,1.767151,1091.172368,-259.774103,831.398265,12.9905978906,-4.0589703594,17.04956825,,,58.3593283344,,18.6227143327,,140.7871265657,,10.5562765432,
6.12,120.187544,1.771511,1091.229895,-259.820189,831.409706,12.9907766563,-4.0596904531,17.0504671094,,,58.4561893318,,18.6289298425,,140.79136884,,10.556435571,
6.13,120.190517,1.775329,1091.256893,-259.884908,831.371985,12.9901872656,-4.0607016875,17.0508889531,,,58.501659293,,18.6376600919,,140.777382295,,10.5559112563,
6.14,120.191252,1.778402,1091.263569,-259.901662,831.361907,12.9900297969,-4.0609634688,17.0509932656,,,58.5129033308,,18.6399204507,,140.7736455975,,10.555771174,
6.15,120.191387,1.780988,1091.264792,-259.918017,831.346775,12.9897933594,-4.0612190156,17.051012375,,,58.5149686796,,18.6421271108,,140.7680350828,,10.5555608421,
6.16,120.193048,1.783246,1091.279871,-259.948031,831.33184,12.98956,-4.0616879844,17.0512479844,,,58.5403831033,,18.6461770194,,140.7624977197,,10.5553532485,
6.17,120.198593,1.78529,1091.330221,-259.991919,831.338302,12.9896609688,-4.0623737344,17.0520347031,,,58.6252653116,,18.6520997939,,140.7648935845,,10.555443069,
6.18,120.210016,1.787324,1091.433927,-260.079062,831.354865,12.9899197656,-4.0637353438,17.0536551094,,,58.8003210787,,18.6638627059,,140.7710346105,,10.5556732916,
6.19,120.228073,1.789473,1091.597876,-260.238202,831.359674,12.9899949063,-4.0662219063,17.0562168125,,,59.0775742242,,18.6853536308,,140.7728176577,,10.5557401357,
6.2,120.251776,1.791523,1091.813085,-260.433672,831.379413,12.9903033281,-4.069276125,17.0595794531,,,59.4425077569,,18.7117676322,,140.7801364633,,10.5560145041,
6.21,120.278164,1.793364,1092.052677,-260.687361,831.365316,12.9900830625,-4.0732400156,17.0633230781,,,59.8501015938,,18.7460766278,,140.7749095731,,10.5558185585,
6.22,120.302529,1.794362,1092.27389,-260.907129,831.366761,12.9901056406,-4.0766738906,17.0667795313,,,60.2276844025,,18.7758235377,,140.7754453462,,10.5558386437,
6.23,120.318864,1.794039,1092.422202,-261.060245,831.361957,12.9900305781,-4.0790663281,17.0690969063,,,60.4814916617,,18.7965626408,,140.7736641363,,10.555771869,
6.24,120.320111,1.791746,1092.433526,-261.082589,831.350937,12.9898583906,-4.0794154531,17.0692738438,,,60.5008890167,,18.7995900258,,140.7695782227,,10.5556186931,
6.25,120.29835,1.786572,1092.235953,-260.847493,831.38846,12.9904446875,-4.0757420781,17.0661867656,,,60.162838356,,18.7677491179,,140.7834909641,,10.5561402556,
6.26,120.245314,1.778156,1091.75442,-260.37204,831.38238,12.9903496875,-4.068313125,17.0586628125,,,59.3429068088,,18.703437242,,140.7812365809,,10.5560557448,
6.27,120.153655,1.765668,1090.922206,-259.528244,831.393962,12.9905306563,-4.0551288125,17.0456594688,,,57.9391299313,,18.5895734343,,140.785531048,,10.5562167324,
6.28,120.018831,1.748977,1089.698092,-258.322403,831.375689,12.9902451406,-4.0362875469,17.0265326875,,,55.9048073372,,18.4274578291,,140.778755668,,10.5559627412,
6.29,119.841802,1.728087,1088.090772,-256.706456,831.384316,12.9903799375,-4.011038375,17.0014183125,,,53.2888720246,,18.2113200242,,140.781954422,,10.5560826548,
6.3,119.632272,1.704196,1086.188366,-254.816061,831.372305,12.9901922656,-3.9815009531,16.9716932188,,,50.2736692216,,17.9600922228,,140.7775009446,,10.5559157042,
6.31,119.41053,1.679195,1084.175084,-252.814065,831.361019,12.9900159219,-3.9502197656,16.9402356875,,,47.1783630018,,17.695935463,,140.7733163493,,10.555758831,
6.32,119.206107,1.655638,1082.319048,-250.906366,831.412682,12.9908231563,-3.9204119688,16.911235125,,,44.4119313839,,17.4460418089,,140.7924723387,,10.5564769368,
6.33,119.051855,1.636837,1080.918533,-249.457376,831.461157,12.9915805781,-3.8977715,16.8893520781,,,42.3797841484,,17.2574229009,,140.810447443,,10.55715073,
6.34,118.97435,1.625384,1080.214836,-248.741646,831.47319,12.9917685938,-3.8865882188,16.8783568125,,,41.3766798338,,17.1646326709,,140.8149095997,,10.5573179864,
6.35,118.984859,1.622226,1080.310246,-248.830867,831.479379,12.9918652969,-3.8879822969,16.8798475938,,,41.5119879429,,17.1761860075,,140.8172046731,,10.5574040123,
6.36,119.076067,1.626859,1081.138365,-249.693736,831.444629,12.9913223281,-3.901464625,16.8927869531,,,42.6956094346,,17.28812054,,140.8043185359,,10.556920994,
6.37,119.226283,1.636985,1082.502232,-251.046025,831.456207,12.9915032344,-3.9225941406,16.914097375,,,44.6812533727,,17.4642757622,,140.8086118717,,10.5570819259,
6.38,119.407749,1.650467,1084.149836,-252.745838,831.403998,12.9906874688,-3.9491537188,16.9398411875,,,47.1401673004,,17.6869676194,,140.7892523298,,10.5563562308,
6.39,119.594458,1.664601,1085.845036,-254.483576,831.36146,12.9900228125,-3.976305875,16.9663286875,,,49.738866898,,17.9160864058,,140.773479861,,10.5557649608,
6.4,119.766559,1.677303,1087.407613,-256.029433,831.37818,12.9902840625,-4.0004598906,16.9907439531,,,52.19599736,,18.1211451499,,140.7796792873,,10.5559973656,
6.41,119.911557,1.687599,1088.724106,-257.341889,831.382217,12.9903471406,-4.0209670156,17.0113141563,,,54.3121500062,,18.2961590002,,140.7811761429,,10.5560534791,
6.42,120.02346,1.694698,1089.740118,-258.329193,831.410925,12.9907957031,-4.0363936406,17.0271893438,,,55.9740503841,,18.4283687022,,140.7918208438,,10.5564525148,
6.43,120.101166,1.698582,1090.445637,-259.026249,831.419388,12.9909279375,-4.0472851406,17.0382130781,,,57.1428160327,,18.5219979904,,140.7949589346,,10.5565701489,
